workerId,cond,group,valence,s1_color,valrating,arrating,exprating,IES,RT,correct
15661,exp,UG,neu,red,21,46,36,673.975,674,1
15661,exp,UG,neg,red,21,46,36,673.975,674,1
15661,val_arr,UG,neu,red,61,56,36,673.975,674,1
15661,val_arr,UG,neg,blue,46,36,36,673.975,674,1
15661,exp,UG,neu,red,46,36,46,673.975,674,1
15661,exp,UG,neg,blue,46,36,61,673.975,674,1
15661,val_arr,UG,neg,blue,21,56,61,673.975,674,1
15661,val_arr,UG,neu,red,61,36,61,673.975,674,1
15661,exp,UG,neg,red,61,36,61,673.975,674,1
15661,exp,UG,neu,blue,61,36,41,673.975,674,1
15661,exp,UG,neg,red,61,36,66,673.975,674,1
15661,val_arr,UG,neu,blue,71,31,66,673.975,674,1
15661,val_arr,UG,neg,blue,21,50,66,673.975,674,1
15661,exp,UG,neg,blue,21,50,31,673.975,674,1
15661,val_arr,UG,neu,blue,50,41,31,673.975,674,1
15661,exp,UG,neu,red,50,41,61,673.975,674,1
15661,exp,UG,neg,blue,50,41,61,673.975,674,1
15661,val_arr,UG,neg,blue,16,61,61,673.975,674,1
15661,exp,UG,neu,red,16,61,31,673.975,674,1
15661,exp,UG,neu,red,16,61,61,673.975,674,1
15661,exp,UG,neu,blue,16,61,66,673.975,674,1
15661,exp,UG,neg,blue,16,61,66,673.975,674,1
15661,val_arr,UG,neu,red,66,31,66,673.975,674,1
15661,val_arr,UG,neu,red,76,26,66,673.975,674,1
15661,val_arr,UG,neg,blue,16,56,66,673.975,674,1
15661,val_arr,UG,neu,blue,71,31,66,673.975,674,1
15661,val_arr,UG,neu,red,61,41,66,673.975,674,1
15661,exp,UG,neg,blue,61,41,61,673.975,674,1
15661,exp,UG,neu,red,61,41,46,673.975,674,1
15661,val_arr,UG,neg,blue,26,56,46,673.975,674,1
15661,val_arr,UG,neu,red,61,41,46,673.975,674,1
15661,exp,UG,neu,blue,61,41,61,673.975,674,1
15661,val_arr,UG,neu,red,50,56,61,673.975,674,1
15661,val_arr,UG,neu,red,61,41,61,673.975,674,1
15661,exp,UG,neu,red,61,41,61,673.975,674,1
15661,exp,UG,neg,blue,61,41,66,673.975,674,1
15661,val_arr,UG,neg,red,21,50,66,673.975,674,1
15661,exp,UG,neg,blue,21,50,41,673.975,674,1
15661,val_arr,UG,neu,red,46,46,41,673.975,674,1
15661,exp,UG,neg,blue,46,46,46,673.975,674,1
15661,val_arr,UG,neu,red,61,56,46,673.975,674,1
15661,exp,UG,neg,blue,61,56,46,673.975,674,1
15661,val_arr,UG,neu,blue,56,56,46,673.975,674,1
15661,exp,UG,neu,red,56,56,46,673.975,674,1
15661,exp,UG,neg,blue,56,56,61,673.975,674,1
15661,val_arr,UG,neg,blue,21,61,61,673.975,674,1
15661,val_arr,UG,neu,red,56,51,61,673.975,674,1
15661,val_arr,UG,neg,blue,16,56,61,673.975,674,1
15661,val_arr,UG,neg,blue,31,46,61,673.975,674,1
15661,val_arr,UG,neg,red,31,56,61,673.975,674,1
15661,val_arr,UG,neu,blue,71,41,61,673.975,674,1
15661,val_arr,UG,neg,blue,36,61,61,673.975,674,1
15661,exp,UG,neu,red,36,61,46,673.975,674,1
15661,val_arr,UG,neu,red,66,41,46,673.975,674,1
15661,exp,UG,neg,red,66,41,61,673.975,674,1
15661,exp,UG,neu,red,66,41,56,673.975,674,1
15661,exp,UG,neg,blue,66,41,61,673.975,674,1
15661,val_arr,UG,neg,blue,21,56,61,673.975,674,1
15661,val_arr,UG,neg,red,16,61,61,673.975,674,1
15661,val_arr,UG,neu,red,61,46,61,673.975,674,1
15661,exp,UG,neg,red,61,46,46,673.975,674,1
15661,exp,UG,neu,red,61,46,41,673.975,674,1
15661,exp,UG,neu,blue,61,46,56,673.975,674,1
15661,val_arr,UG,neg,blue,26,56,56,673.975,674,1
15661,val_arr,UG,neu,red,61,41,56,673.975,674,1
15661,exp,UG,neg,blue,61,41,56,673.975,674,1
15661,exp,UG,neu,red,61,41,41,673.975,674,1
15661,val_arr,UG,neg,red,41,50,41,673.975,674,1
15661,exp,UG,neu,red,41,50,46,673.975,674,1
15661,val_arr,UG,neg,blue,26,46,46,673.975,674,1
15661,val_arr,UG,neu,red,66,41,46,673.975,674,1
15661,exp,UG,neg,blue,66,41,56,673.975,674,1
15661,val_arr,UG,neg,red,26,66,56,673.975,674,1
15661,exp,UG,neu,red,26,66,41,673.975,674,1
15660,learning,UG,neg,blue,50,50,50,662.925,663,1
15660,learning,UG,neg,red,50,50,50,602.925,603,1
15660,learning,UG,neg,blue,50,50,50,530.925,531,1
15660,learning,UG,neg,red,50,50,50,482.925,483,1
15660,learning,UG,neu,blue,50,50,50,457.925,458,1
15660,learning,UG,neu,red,50,50,50,434.925,435,1
15660,learning,UG,neg,red,50,50,50,425.925,426,0
15660,learning,UG,neu,blue,50,50,50,401.925,402,0
15660,learning,UG,neu,blue,50,50,50,389.925,390,1
15660,learning,UG,neu,red,50,50,50,376.925,377,1
15660,learning,UG,neg,red,50,50,50,379.925,380,1
15660,learning,UG,neu,blue,50,50,50,373.925,374,1
15660,learning,UG,neg,red,50,50,50,357.925,358,1
15660,learning,UG,neu,red,50,50,50,356.925,357,1
15660,learning,UG,neg,red,50,50,50,351.925,352,1
15660,learning,UG,neu,blue,50,50,50,339.925,340,1
15660,learning,UG,neu,blue,50,50,50,338.925,339,1
15660,learning,UG,neu,red,50,50,50,332.925,333,1
15660,learning,UG,neg,blue,50,50,50,330.925,331,1
15660,learning,UG,neu,blue,50,50,50,327.925,328,1
15660,learning,UG,neg,blue,50,50,50,324.925,325,1
15660,learning,UG,neg,red,50,50,50,329.925,330,1
15660,learning,UG,neu,blue,50,50,50,322.925,323,1
15660,learning,UG,neu,red,50,50,50,322.925,323,1
15660,learning,UG,neg,red,50,50,50,318.925,319,1
15660,learning,UG,neu,red,50,50,50,316.925,317,1
15660,learning,UG,neg,blue,50,50,50,312.925,313,1
15660,learning,UG,neg,blue,50,50,50,309.925,310,1
15660,learning,UG,neu,blue,50,50,50,304.925,305,1
15660,learning,UG,neg,blue,50,50,50,303.925,304,1
15660,learning,UG,neg,blue,50,50,50,318.925,319,1
15660,learning,UG,neu,red,50,50,50,317.925,318,1
15660,learning,UG,neu,blue,50,50,50,317.925,318,1
15660,learning,UG,neg,blue,50,50,50,315.925,316,1
15660,learning,UG,neu,red,50,50,50,312.925,313,1
15660,learning,UG,neu,red,50,50,50,310.925,311,1
15660,learning,UG,neu,red,50,50,50,308.925,309,1
15660,learning,UG,neg,red,50,50,50,306.925,307,0
15660,learning,UG,neg,blue,50,50,50,310.925,311,1
15660,learning,UG,neg,red,50,50,50,319.925,320,1
15660,exp,UG,neg,red,100,0,62,319.925,320,1
15660,exp,UG,neg,red,100,0,73,319.925,320,1
15660,val_arr,UG,neg,red,20,66,73,319.925,320,1
15660,val_arr,UG,neu,blue,64,12,73,319.925,320,1
15660,exp,UG,neg,red,64,12,76,319.925,320,1
15660,exp,UG,neg,blue,64,12,23,319.925,320,1
15660,val_arr,UG,neu,blue,95,7,23,319.925,320,1
15660,exp,UG,neu,blue,95,7,39,319.925,320,1
15660,val_arr,UG,neu,red,67,23,39,319.925,320,1
15660,exp,UG,neg,red,67,23,34,319.925,320,1
15660,exp,UG,neg,red,67,23,65,319.925,320,1
15660,val_arr,UG,neg,red,34,65,65,319.925,320,1
15660,exp,UG,neu,red,34,65,68,319.925,320,1
15660,val_arr,UG,neu,blue,100,0,68,319.925,320,1
15660,val_arr,UG,neg,blue,61,35,68,319.925,320,1
15660,exp,UG,neg,blue,61,35,23,319.925,320,1
15660,val_arr,UG,neg,blue,42,48,23,319.925,320,1
15660,exp,UG,neu,blue,42,48,59,319.925,320,1
15660,val_arr,UG,neu,blue,67,21,59,319.925,320,1
15660,exp,UG,neg,red,67,21,62,319.925,320,1
15660,val_arr,UG,neg,red,26,60,62,319.925,320,1
15660,val_arr,UG,neu,blue,62,27,62,319.925,320,1
15660,exp,UG,neu,blue,62,27,13,319.925,320,1
15660,val_arr,UG,neu,blue,95,3,13,319.925,320,1
15660,exp,UG,neu,red,95,3,63,319.925,320,1
15660,val_arr,UG,neg,blue,21,64,63,319.925,320,1
15660,exp,UG,neu,blue,21,64,61,319.925,320,1
15660,val_arr,UG,neu,blue,100,0,61,319.925,320,1
15660,exp,UG,neu,red,100,0,67,319.925,320,1
15660,val_arr,UG,neu,blue,90,8,67,319.925,320,1
15660,exp,UG,neg,red,90,8,22,319.925,320,1
15660,exp,UG,neg,red,90,8,65,319.925,320,1
15660,exp,UG,neu,blue,90,8,37,319.925,320,1
15660,exp,UG,neu,blue,90,8,36,319.925,320,1
15660,exp,UG,neu,blue,90,8,23,319.925,320,1
15660,val_arr,UG,neg,red,29,58,23,319.925,320,1
15660,val_arr,UG,neu,red,75,15,23,319.925,320,1
15660,val_arr,UG,neg,red,30,62,23,319.925,320,1
15660,exp,UG,neu,red,30,62,64,319.925,320,1
15660,exp,UG,neg,blue,30,62,35,319.925,320,1
15660,exp,UG,neg,red,30,62,33,319.925,320,1
15660,val_arr,UG,neu,blue,52,40,33,319.925,320,1
15660,val_arr,UG,neg,red,41,59,33,319.925,320,1
15660,val_arr,UG,neu,blue,83,20,33,319.925,320,1
15660,exp,UG,neg,red,83,20,60,319.925,320,1
15660,val_arr,UG,neg,red,15,68,60,319.925,320,1
15660,val_arr,UG,neg,red,18,67,60,319.925,320,1
15660,val_arr,UG,neg,red,40,56,60,319.925,320,1
15660,exp,UG,neg,red,40,56,76,319.925,320,1
15660,val_arr,UG,neg,red,0,78,76,319.925,320,1
15660,val_arr,UG,neg,blue,26,64,76,319.925,320,1
15660,val_arr,UG,neg,red,38,58,76,319.925,320,1
15660,val_arr,UG,neu,red,100,0,76,319.925,320,1
15660,exp,UG,neu,blue,100,0,61,319.925,320,1
15660,exp,UG,neg,red,100,0,34,319.925,320,1
15660,exp,UG,neg,red,100,0,60,319.925,320,1
15660,exp,UG,neu,blue,100,0,38,319.925,320,1
15660,exp,UG,neu,red,100,0,62,319.925,320,1
15660,exp,UG,neu,blue,100,0,61,319.925,320,1
15660,val_arr,UG,neu,blue,84,9,61,319.925,320,1
15660,exp,UG,neg,red,84,9,61,319.925,320,1
15660,val_arr,UG,neu,blue,80,18,61,319.925,320,1
15660,exp,UG,neu,blue,80,18,32,319.925,320,1
15660,val_arr,UG,neg,red,42,45,32,319.925,320,1
15660,exp,UG,neg,red,42,45,60,319.925,320,1
15660,val_arr,UG,neu,blue,84,17,60,319.925,320,1
15660,exp,UG,neu,blue,84,17,30,319.925,320,1
15660,exp,UG,neg,blue,84,17,25,319.925,320,1
15660,val_arr,UG,neu,red,88,12,25,319.925,320,1
15660,val_arr,UG,neu,blue,61,32,25,319.925,320,1
15660,val_arr,UG,neg,red,29,60,25,319.925,320,1
15660,val_arr,UG,neu,blue,59,16,25,319.925,320,1
15660,val_arr,UG,neu,red,62,18,25,319.925,320,1
15660,exp,UG,neu,blue,62,18,27,319.925,320,1
15660,exp,UG,neu,blue,62,18,5,319.925,320,1
15660,val_arr,UG,neg,red,16,72,5,319.925,320,1
15660,exp,UG,neu,blue,16,72,5,319.925,320,1
15660,val_arr,UG,neg,red,24,68,5,319.925,320,1
15660,val_arr,UG,neg,blue,90,5,5,319.925,320,1
15660,exp,UG,neg,blue,90,5,0,319.925,320,1
15659,learning,CG,neg,red,50,50,50,371.975,372,1
15659,learning,CG,neg,red,50,50,50,372.975,373,1
15659,learning,CG,neg,red,50,50,50,390.975,391,1
15659,learning,CG,neg,red,50,50,50,399.975,400,1
15659,learning,CG,neg,red,50,50,50,388.975,389,1
15659,learning,CG,neg,red,50,50,50,382.975,383,1
15659,learning,CG,neg,red,50,50,50,359.975,360,0
15659,learning,CG,neu,blue,50,50,50,364.975,365,1
15659,learning,CG,neg,red,50,50,50,357.975,358,1
15659,learning,CG,neu,blue,50,50,50,350.975,351,1
15659,learning,CG,neu,blue,50,50,50,349.975,350,1
15659,learning,CG,neu,blue,50,50,50,347.975,348,1
15659,learning,CG,neu,blue,50,50,50,349.975,350,1
15659,learning,CG,neu,blue,50,50,50,356.975,357,1
15659,learning,CG,neg,red,50,50,50,355.975,356,1
15659,learning,CG,neg,red,50,50,50,351.975,352,1
15659,learning,CG,neu,blue,50,50,50,346.975,347,1
15659,learning,CG,neu,blue,50,50,50,344.975,345,1
15659,learning,CG,neg,red,50,50,50,347.975,348,1
15659,learning,CG,neu,blue,50,50,50,351.975,352,1
15659,learning,CG,neg,red,50,50,50,348.975,349,1
15659,learning,CG,neg,red,50,50,50,357.975,358,1
15659,learning,CG,neu,blue,50,50,50,351.975,352,1
15659,learning,CG,neg,red,50,50,50,347.975,348,1
15659,learning,CG,neg,red,50,50,50,347.975,348,1
15659,learning,CG,neu,blue,50,50,50,344.975,345,1
15659,learning,CG,neu,blue,50,50,50,342.975,343,1
15659,learning,CG,neg,red,50,50,50,343.975,344,1
15659,learning,CG,neg,red,50,50,50,342.975,343,1
15659,learning,CG,neu,blue,50,50,50,338.975,339,1
15659,learning,CG,neu,blue,50,50,50,333.975,334,1
15659,learning,CG,neu,blue,50,50,50,331.975,332,1
15659,learning,CG,neu,blue,50,50,50,331.975,332,1
15659,learning,CG,neu,blue,50,50,50,331.975,332,1
15659,learning,CG,neg,red,50,50,50,331.975,332,1
15659,learning,CG,neu,blue,50,50,50,331.975,332,1
15659,learning,CG,neu,blue,50,50,50,328.975,329,1
15659,learning,CG,neg,red,50,50,50,326.975,327,1
15659,learning,CG,neu,blue,50,50,50,322.975,323,1
15659,learning,CG,neg,red,50,50,50,322.975,323,1
15659,val_arr,CG,neu,blue,70,30,100,322.975,323,1
15659,exp,CG,neg,red,70,30,100,322.975,323,1
15659,val_arr,CG,neu,blue,80,20,100,322.975,323,1
15659,exp,CG,neu,blue,80,20,10,322.975,323,1
15659,val_arr,CG,neg,red,30,55,10,322.975,323,1
15659,exp,CG,neg,red,30,55,20,322.975,323,1
15659,exp,CG,neu,blue,30,55,40,322.975,323,1
15659,exp,CG,neg,blue,30,55,35,322.975,323,1
15659,exp,CG,neu,blue,30,55,35,322.975,323,1
15659,val_arr,CG,neg,blue,25,63,35,322.975,323,1
15659,val_arr,CG,neu,red,100,0,35,322.975,323,1
15659,exp,CG,neg,blue,100,0,40,322.975,323,1
15659,val_arr,CG,neg,red,30,69,40,322.975,323,1
15659,exp,CG,neu,blue,30,69,45,322.975,323,1
15659,exp,CG,neu,blue,30,69,35,322.975,323,1
15659,val_arr,CG,neu,blue,50,55,35,322.975,323,1
15659,exp,CG,neg,blue,50,55,30,322.975,323,1
15659,exp,CG,neu,red,50,55,52,322.975,323,1
15659,val_arr,CG,neg,red,0,71,52,322.975,323,1
15659,exp,CG,neg,blue,0,71,45,322.975,323,1
15659,exp,CG,neu,blue,0,71,55,322.975,323,1
15659,val_arr,CG,neg,red,10,80,55,322.975,323,1
15659,exp,CG,neu,blue,10,80,53,322.975,323,1
15659,val_arr,CG,neg,blue,0,89,53,322.975,323,1
15659,val_arr,CG,neu,blue,75,35,53,322.975,323,1
15659,val_arr,CG,neu,red,90,20,53,322.975,323,1
15659,exp,CG,neu,blue,90,20,48,322.975,323,1
15659,exp,CG,neg,red,90,20,70,322.975,323,1
15659,exp,CG,neg,red,90,20,65,322.975,323,1
15659,exp,CG,neu,blue,90,20,20,322.975,323,1
15659,val_arr,CG,neg,red,33,61,20,322.975,323,1
15659,val_arr,CG,neg,blue,0,94,20,322.975,323,1
15659,val_arr,CG,neu,blue,42,66,20,322.975,323,1
15659,exp,CG,neu,blue,42,66,39,322.975,323,1
15659,exp,CG,neu,red,42,66,90,322.975,323,1
15659,exp,CG,neu,blue,42,66,40,322.975,323,1
15659,val_arr,CG,neg,red,0,80,40,322.975,323,1
15659,exp,CG,neg,red,0,80,65,322.975,323,1
15659,exp,CG,neu,red,0,80,74,322.975,323,1
15659,val_arr,CG,neg,red,30,60,74,322.975,323,1
15659,exp,CG,neg,red,30,60,55,322.975,323,1
15659,exp,CG,neg,red,30,60,65,322.975,323,1
15659,val_arr,CG,neu,blue,86,24,65,322.975,323,1
15659,exp,CG,neg,red,86,24,80,322.975,323,1
15659,val_arr,CG,neg,red,0,90,80,322.975,323,1
15659,val_arr,CG,neg,red,0,85,80,322.975,323,1
15659,val_arr,CG,neg,red,0,100,80,322.975,323,1
15659,exp,CG,neg,red,0,100,90,322.975,323,1
15659,exp,CG,neg,red,0,100,85,322.975,323,1
15659,val_arr,CG,neu,red,90,25,85,322.975,323,1
15659,val_arr,CG,neu,blue,90,5,85,322.975,323,1
15659,val_arr,CG,neu,blue,80,7,85,322.975,323,1
15659,exp,CG,neg,red,80,7,70,322.975,323,1
15659,exp,CG,neu,blue,80,7,16,322.975,323,1
15659,val_arr,CG,neu,blue,55,46,16,322.975,323,1
15659,exp,CG,neg,red,55,46,80,322.975,323,1
15659,exp,CG,neu,red,55,46,75,322.975,323,1
15659,val_arr,CG,neu,red,50,45,75,322.975,323,1
15659,val_arr,CG,neu,blue,90,24,75,322.975,323,1
15659,exp,CG,neg,red,90,24,70,322.975,323,1
15659,val_arr,CG,neg,blue,8,70,70,322.975,323,1
15659,val_arr,CG,neg,red,0,93,70,322.975,323,1
15659,val_arr,CG,neg,blue,0,65,70,322.975,323,1
15659,exp,CG,neg,red,0,65,71,322.975,323,1
15659,val_arr,CG,neg,red,0,70,71,322.975,323,1
15659,exp,CG,neu,blue,0,70,10,322.975,323,1
15659,val_arr,CG,neg,red,0,60,10,322.975,323,1
15659,exp,CG,neu,blue,0,60,30,322.975,323,1
15659,val_arr,CG,neu,blue,90,0,30,322.975,323,1
15659,exp,CG,neu,red,90,0,65,322.975,323,1
15659,val_arr,CG,neg,red,50,64,65,322.975,323,1
15659,exp,CG,neu,blue,50,64,33,322.975,323,1
15659,val_arr,CG,neu,red,60,0,33,322.975,323,1
15659,val_arr,CG,neg,red,40,50,33,322.975,323,1
15659,exp,CG,neg,blue,40,50,35,322.975,323,1
15659,val_arr,CG,neu,blue,50,50,35,322.975,323,1
15659,val_arr,CG,neu,blue,64,34,35,322.975,323,1
15659,exp,CG,neg,red,64,34,70,322.975,323,1
15659,val_arr,CG,neu,blue,75,44,70,322.975,323,1
15659,val_arr,CG,neu,blue,50,50,70,322.975,323,1
15656,learning,UG,neu,red,50,50,50,641.95,642,1
15656,learning,UG,neu,red,50,50,50,560.95,561,1
15656,learning,UG,neu,blue,50,50,50,531.95,532,1
15656,learning,UG,neg,red,50,50,50,495.95,496,1
15656,learning,UG,neg,blue,50,50,50,457.95,458,1
15656,learning,UG,neu,blue,50,50,50,422.95,423,1
15656,learning,UG,neu,blue,50,50,50,395.95,396,0
15656,learning,UG,neg,blue,50,50,50,390.95,391,1
15656,learning,UG,neg,red,50,50,50,384.95,385,1
15656,learning,UG,neu,blue,50,50,50,372.95,373,1
15656,learning,UG,neu,blue,50,50,50,369.95,370,1
15656,learning,UG,neg,blue,50,50,50,367.95,368,1
15656,learning,UG,neu,red,50,50,50,358.95,359,1
15656,learning,UG,neu,red,50,50,50,357.95,358,1
15656,learning,UG,neu,blue,50,50,50,353.95,354,1
15656,learning,UG,neu,red,50,50,50,351.95,352,1
15656,learning,UG,neu,red,50,50,50,357.95,358,0
15656,learning,UG,neu,red,50,50,50,366.95,367,1
15656,learning,UG,neg,blue,50,50,50,369.95,370,1
15656,learning,UG,neu,blue,50,50,50,366.95,367,1
15656,learning,UG,neg,red,50,50,50,364.95,365,1
15656,learning,UG,neg,blue,50,50,50,360.95,361,1
15656,learning,UG,neg,blue,50,50,50,363.95,364,1
15656,learning,UG,neu,red,50,50,50,360.95,361,1
15656,learning,UG,neg,blue,50,50,50,366.95,367,1
15656,learning,UG,neg,blue,50,50,50,368.95,369,1
15656,learning,UG,neu,red,50,50,50,378.95,379,1
15656,learning,UG,neu,blue,50,50,50,376.95,377,1
15656,learning,UG,neg,red,50,50,50,375.95,376,1
15656,learning,UG,neu,red,50,50,50,383.95,384,1
15656,learning,UG,neg,blue,50,50,50,384.95,385,1
15656,learning,UG,neg,red,50,50,50,383.95,384,1
15656,learning,UG,neg,red,50,50,50,378.95,379,1
15656,learning,UG,neg,red,50,50,50,379.95,380,1
15656,learning,UG,neu,blue,50,50,50,375.95,376,1
15656,learning,UG,neg,red,50,50,50,374.95,375,1
15656,learning,UG,neg,red,50,50,50,371.95,372,1
15656,learning,UG,neg,red,50,50,50,369.95,370,1
15656,learning,UG,neu,blue,50,50,50,368.95,369,1
15656,learning,UG,neg,blue,50,50,50,364.95,365,1
15656,exp,UG,neg,red,69,1,53,364.95,365,1
15656,exp,UG,neg,red,69,1,79,364.95,365,1
15656,exp,UG,neg,blue,69,1,79,364.95,365,1
15656,val_arr,UG,neg,red,0,67,79,364.95,365,1
15656,val_arr,UG,neg,red,24,76,79,364.95,365,1
15656,val_arr,UG,neu,blue,50,29,79,364.95,365,1
15656,exp,UG,neg,red,50,29,81,364.95,365,1
15656,exp,UG,neg,red,50,29,75,364.95,365,1
15656,exp,UG,neg,blue,50,29,79,364.95,365,1
15656,val_arr,UG,neu,red,50,64,79,364.95,365,1
15656,val_arr,UG,neg,blue,17,50,79,364.95,365,1
15656,exp,UG,neg,red,17,50,79,364.95,365,1
15656,exp,UG,neg,red,17,50,80,364.95,365,1
15656,val_arr,UG,neg,red,4,76,80,364.95,365,1
15656,exp,UG,neu,blue,4,76,85,364.95,365,1
15656,val_arr,UG,neg,red,16,63,85,364.95,365,1
15656,exp,UG,neg,red,16,63,89,364.95,365,1
15656,exp,UG,neu,red,16,63,86,364.95,365,1
15656,val_arr,UG,neg,red,5,55,86,364.95,365,1
15656,val_arr,UG,neu,blue,50,50,86,364.95,365,1
15656,val_arr,UG,neu,red,50,29,86,364.95,365,1
15656,exp,UG,neg,red,50,29,86,364.95,365,1
15656,val_arr,UG,neu,blue,50,9,86,364.95,365,1
15656,val_arr,UG,neg,blue,30,40,86,364.95,365,1
15656,exp,UG,neu,blue,30,40,85,364.95,365,1
15656,val_arr,UG,neg,red,2,50,85,364.95,365,1
15656,val_arr,UG,neg,blue,19,56,85,364.95,365,1
15656,exp,UG,neu,blue,19,56,89,364.95,365,1
15656,exp,UG,neg,blue,19,56,87,364.95,365,1
15656,exp,UG,neu,blue,19,56,86,364.95,365,1
15656,exp,UG,neg,red,19,56,69,364.95,365,1
15656,val_arr,UG,neu,blue,50,24,69,364.95,365,1
15656,val_arr,UG,neu,blue,81,50,69,364.95,365,1
15656,val_arr,UG,neu,blue,38,39,69,364.95,365,1
15656,exp,UG,neu,blue,38,39,87,364.95,365,1
15656,exp,UG,neu,blue,38,39,88,364.95,365,1
15656,exp,UG,neg,blue,38,39,66,364.95,365,1
15656,val_arr,UG,neu,blue,70,50,66,364.95,365,1
15656,val_arr,UG,neu,blue,73,29,66,364.95,365,1
15656,exp,UG,neu,red,73,29,59,364.95,365,1
15656,val_arr,UG,neg,red,1,63,59,364.95,365,1
15656,val_arr,UG,neg,red,0,70,59,364.95,365,1
15656,val_arr,UG,neu,blue,50,57,59,364.95,365,1
15656,val_arr,UG,neu,blue,71,25,59,364.95,365,1
15656,exp,UG,neg,red,71,25,31,364.95,365,1
15656,val_arr,UG,neu,red,45,45,31,364.95,365,1
15656,exp,UG,neg,red,45,45,27,364.95,365,1
15656,exp,UG,neu,red,45,45,73,364.95,365,1
15656,val_arr,UG,neg,red,14,72,73,364.95,365,1
15656,exp,UG,neg,red,14,72,50,364.95,365,1
15656,val_arr,UG,neg,blue,12,62,50,364.95,365,1
15656,exp,UG,neg,red,12,62,80,364.95,365,1
15656,val_arr,UG,neu,blue,73,50,80,364.95,365,1
15656,exp,UG,neg,red,73,50,76,364.95,365,1
15656,exp,UG,neg,blue,73,50,23,364.95,365,1
15656,exp,UG,neu,blue,73,50,26,364.95,365,1
15656,exp,UG,neu,blue,73,50,29,364.95,365,1
15656,exp,UG,neu,blue,73,50,21,364.95,365,1
15656,val_arr,UG,neu,blue,71,28,21,364.95,365,1
15656,exp,UG,neu,blue,71,28,27,364.95,365,1
15656,exp,UG,neu,blue,71,28,10,364.95,365,1
15656,exp,UG,neu,blue,71,28,13,364.95,365,1
15656,exp,UG,neg,red,71,28,88,364.95,365,1
15656,val_arr,UG,neg,red,5,60,88,364.95,365,1
15656,val_arr,UG,neg,blue,41,50,88,364.95,365,1
15656,exp,UG,neu,red,41,50,83,364.95,365,1
15656,val_arr,UG,neu,red,64,50,83,364.95,365,1
15656,exp,UG,neu,blue,64,50,32,364.95,365,1
15656,val_arr,UG,neu,blue,90,33,32,364.95,365,1
15656,exp,UG,neu,red,90,33,82,364.95,365,1
15656,val_arr,UG,neg,red,38,59,82,364.95,365,1
15656,exp,UG,neu,blue,38,59,21,364.95,365,1
15656,val_arr,UG,neg,red,5,80,21,364.95,365,1
15656,val_arr,UG,neg,red,27,59,21,364.95,365,1
15656,val_arr,UG,neg,red,50,36,21,364.95,365,1
15656,val_arr,UG,neu,blue,50,50,21,364.95,365,1
15656,val_arr,UG,neu,red,78,59,21,364.95,365,1
15656,val_arr,UG,neg,red,7,61,21,364.95,365,1
15656,exp,UG,neu,blue,7,61,50,364.95,365,1
15656,val_arr,UG,neu,blue,50,15,50,364.95,365,1
15655,learning,CG,neu,blue,50,50,50,949,949,1
15655,learning,CG,neu,blue,50,50,50,893,893,1
15655,learning,CG,neu,blue,50,50,50,841,841,1
15655,learning,CG,neg,red,50,50,50,810,810,1
15655,learning,CG,neu,blue,50,50,50,765,765,1
15655,learning,CG,neu,blue,50,50,50,745,745,1
15655,learning,CG,neu,blue,50,50,50,729,729,1
15655,learning,CG,neg,red,50,50,50,718,718,1
15655,learning,CG,neu,blue,50,50,50,703,703,1
15655,learning,CG,neg,red,50,50,50,697,697,1
15655,learning,CG,neg,red,50,50,50,693,693,1
15655,learning,CG,neg,red,50,50,50,678,678,1
15655,learning,CG,neu,blue,50,50,50,687,687,1
15655,learning,CG,neu,blue,50,50,50,678,678,1
15655,learning,CG,neu,blue,50,50,50,667,667,1
15655,learning,CG,neu,blue,50,50,50,656,656,1
15655,learning,CG,neg,red,50,50,50,653,653,1
15655,learning,CG,neu,blue,50,50,50,651,651,1
15655,learning,CG,neu,blue,50,50,50,644,644,1
15655,learning,CG,neg,red,50,50,50,637,637,1
15655,learning,CG,neg,red,50,50,50,631,631,1
15655,learning,CG,neg,red,50,50,50,636,636,1
15655,learning,CG,neg,red,50,50,50,632,632,1
15655,learning,CG,neg,red,50,50,50,642,642,1
15655,learning,CG,neg,red,50,50,50,636,636,1
15655,learning,CG,neg,red,50,50,50,633,633,1
15655,learning,CG,neg,red,50,50,50,624,624,1
15655,learning,CG,neu,blue,50,50,50,617,617,1
15655,learning,CG,neu,blue,50,50,50,609,609,1
15655,learning,CG,neu,blue,50,50,50,605,605,1
15655,learning,CG,neu,blue,50,50,50,601,601,1
15655,learning,CG,neg,red,50,50,50,596,596,1
15655,learning,CG,neg,red,50,50,50,588,588,1
15655,learning,CG,neg,red,50,50,50,580,580,1
15655,learning,CG,neg,red,50,50,50,576,576,1
15655,learning,CG,neu,blue,50,50,50,573,573,1
15655,learning,CG,neu,blue,50,50,50,572,572,1
15655,learning,CG,neg,red,50,50,50,568,568,1
15655,learning,CG,neg,red,50,50,50,562,562,1
15655,learning,CG,neu,blue,50,50,50,560,560,1
15655,val_arr,CG,neu,blue,69,23,10,560,560,1
15655,exp,CG,neg,red,69,23,16,560,560,1
15655,val_arr,CG,neg,red,16,88,16,560,560,1
15655,val_arr,CG,neu,blue,85,3,16,560,560,1
15655,exp,CG,neu,blue,85,3,75,560,560,1
15655,val_arr,CG,neg,red,8,83,75,560,560,1
15655,val_arr,CG,neu,blue,52,51,75,560,560,1
